timestamp,X,Y,Z,obs_id
1596643728614,-0.000704,0.504426,0.127867,0
1596643728646,-0.228595,0.602085,0.535166,0
1596643728680,-0.227027,0.599975,0.534963,0
1596643728729,-0.228296,0.601762,0.535970,0
1596643728775,-0.225860,0.599974,0.533597,0
1596643728808,-0.219633,0.595326,0.525219,0
1596643728842,-0.220486,0.597623,0.525184,0
1596643728874,-0.195612,0.568791,0.515828,0
1596643728905,0.001084,0.504190,0.127896,0
1596643728934,-0.205185,0.579526,0.519376,0
1596643728967,-0.216581,0.592785,0.523443,0
1596643729000,-0.194469,0.565119,0.519421,0
1596643729033,-0.198024,0.567297,0.523493,0
1596643729065,-0.195215,0.562706,0.526795,0
1596643729111,-0.189755,0.555514,0.529524,0
1596643729155,-0.000642,0.504479,0.128059,0
1596643729192,-0.000750,0.504518,0.128035,0
1596643729223,-0.000808,0.504702,0.128084,0
1596643729254,-0.000770,0.504704,0.128153,0
1596643729288,-0.218763,0.555760,0.867102,0
1596643729319,-0.221190,0.557753,0.877966,0
1596643729352,-0.222374,0.558489,0.880179,0
1596643729383,-0.000475,0.504258,0.127889,0
1596643729414,-0.231172,0.566586,0.926162,0
1596643729447,-0.197402,0.565188,0.527693,0
1596643729478,-0.190904,0.557115,0.530142,0
1596643729526,-0.221169,0.558765,0.884845,0
1596643729558,0.000850,0.504265,0.128194,0
1596643729589,-0.340984,0.636776,0.845753,0
1596643729622,-0.223854,0.562803,0.914430,0
1596643729655,-0.337866,0.634990,0.836881,0
1596643729689,-0.217114,0.556618,0.883528,0
1596643729723,-0.210840,0.551287,0.857840,0
1596643729750,-0.209640,0.550510,0.853267,0
1596643729782,-0.340843,0.636908,0.837864,0
1596643729815,-0.220689,0.560142,0.908141,0
1596643729846,-0.646016,0.012355,0.484610,0
1596643729879,-0.648124,-0.000717,0.475481,0
1596643729928,-0.000808,0.504669,0.128250,0
1596643729976,-0.246658,0.620015,0.551204,0
1596643730015,-0.254020,0.630930,0.552021,0
1596643730050,-0.252213,0.627662,0.552706,0
1596643730084,-0.252081,0.626990,0.553494,0
1596643730117,-0.251850,0.625807,0.554906,0
1596643730148,-0.251665,0.624902,0.556237,0
1596643730180,-0.247414,0.617252,0.559542,0
1596643730213,-0.244645,0.611711,0.562510,0
1596643730245,-0.253014,0.625657,0.559403,0
1596643730278,-0.253726,0.626892,0.558866,0
1596643730325,-0.252029,0.623629,0.561238,0
1596643730358,-0.234464,0.592820,0.576104,0
1596643730390,-0.235036,0.593431,0.577268,0
1596643730422,-0.236370,0.594453,0.577718,0
1596643730455,-0.234703,0.591012,0.580804,0
1596643730489,-0.257068,0.628544,0.564274,0
1596643730521,-0.257442,0.628954,0.564555,0
1596643730554,-0.256792,0.627501,0.565148,0
1596643730583,-0.257252,0.628293,0.564980,0
1596643730613,-0.258007,0.629782,0.564653,0
1596643730644,-0.236778,0.592046,0.584629,0
1596643730677,-0.236086,0.590676,0.586225,0
1596643730725,-0.239653,0.596017,0.583227,0
1596643730758,-0.241107,0.597818,0.583181,0
1596643730789,-0.237799,0.591989,0.588304,0
1596643730824,-0.241172,0.597110,0.585285,0
1596643730856,-0.239295,0.593921,0.587859,0
1596643730889,-0.239763,0.594834,0.587158,0
1596643730918,-0.239892,0.595285,0.586331,0
1596643730951,-0.256025,0.626458,0.565371,0
1596643730982,-0.243452,0.602111,0.580506,0
1596643731013,-0.243066,0.601802,0.581442,0
1596643731046,-0.242816,0.600930,0.581691,0
1596643731078,-0.243121,0.601266,0.581325,0
1596643731126,-0.243731,0.602770,0.580016,0
1596643731158,-0.243509,0.602227,0.579858,0
1596643731189,-0.243926,0.603527,0.577974,0
1596643731223,-0.243341,0.603055,0.577290,0
1596643731256,-0.244879,0.606443,0.573740,0
1596643731288,-0.244493,0.606129,0.573291,0
1596643731317,-0.248128,0.613395,0.568413,0
1596643731351,-0.247528,0.612279,0.568740,0
1596643731382,-0.264151,0.646572,0.553856,0
1596643731413,-0.250516,0.617673,0.566284,0
1596643731445,-0.250734,0.617056,0.568134,0
1596643731478,-0.251143,0.616849,0.569986,0
1596643731526,-0.255233,0.623717,0.568077,0
1596643731557,-0.256822,0.626299,0.567394,0
1596643731590,-0.258971,0.629748,0.567021,0
1596643731625,-0.260702,0.632996,0.566016,0
1596643731656,-0.262757,0.637180,0.565537,0
1596643731689,-0.264323,0.638693,0.566311,0
1596643731718,-0.267238,0.643831,0.565865,0
1596643731751,-0.269429,0.647442,0.566024,0
1596643731781,-0.285753,0.690565,0.552664,0
1596643731813,-0.274610,0.656349,0.565838,0
1596643731845,-0.278708,0.665321,0.563948,0
1596643731878,-0.295025,0.715100,0.551576,0
1596643731926,-0.297105,0.720415,0.552165,0
1596643731958,-0.286061,0.681090,0.562409,0
1596643731990,-0.285414,0.678494,0.563985,0
1596643732024,-0.287620,0.683744,0.563056,0
1596643732054,-0.290771,0.692256,0.561461,0
1596643732087,-0.290711,0.691215,0.562202,0
1596643732118,-0.291533,0.693579,0.561834,0
1596643732150,-0.290545,0.689988,0.563176,0
1596643732181,-0.307523,0.748023,0.554998,0
1596643732214,-0.308987,0.752605,0.555373,0
1596643732246,-0.291991,0.694359,0.562247,0
1596643732278,-0.292389,0.696381,0.561239,0
1596643732333,-0.311179,0.754037,0.558725,0
1596643732387,-0.295093,0.702639,0.561198,0
1596643732427,-0.319120,0.769989,0.565565,0
1596643732459,-0.320376,0.770217,0.567720,0
1596643732490,-0.296660,0.704325,0.563264,0
1596643732521,-0.298107,0.706605,0.564190,0
1596643732556,-0.321861,0.767783,0.571250,0
1596643732592,-0.315038,0.748190,0.568749,0
1596643732628,-0.298096,0.704703,0.565755,0
1596643732666,-0.305577,0.723024,0.566329,0
1596643732709,-0.306511,0.725464,0.566440,0
1596643732744,-0.838563,0.406034,0.295799,0
1596643732777,-0.834969,0.407496,0.293487,0
1596643732809,-0.804517,0.319362,0.243549,0
1596643732841,-0.827299,0.416055,0.283106,0
1596643732873,-0.794837,0.311579,0.227053,0
1596643732905,-0.791231,0.298362,0.224241,0
1596643732941,-0.792916,0.310407,0.227292,0
1596643732973,-0.790851,0.308937,0.226862,0
1596643733006,-0.788528,0.317552,0.230568,0
1596643733039,-0.788628,0.332841,0.237845,0
1596643733072,-0.790509,0.326121,0.259118,0
1596643733112,-0.791418,0.387513,0.266070,0
1596643733148,-0.792585,0.422805,0.281296,0
1596643733180,-0.794158,0.442967,0.308238,0
1596643733216,-0.782737,0.463894,0.274193,0
1596643733248,-0.794195,0.505548,0.325412,0
1596643733280,-0.792193,0.506572,0.345880,0
1596643733313,-0.787165,0.514864,0.344271,0
1596643733350,-0.783326,0.523779,0.340204,0
1596643733382,-0.802880,0.636572,0.379853,0
1596643733415,-0.831351,0.784946,0.478519,0
1596643733447,-0.793337,0.627698,0.363113,0
1596643733479,-0.799121,0.651585,0.389146,0
1596643733525,-0.789008,0.634527,0.355563,0
1596643733576,-0.782304,0.615034,0.340208,0
1596643733618,-0.779170,0.611353,0.330409,0
1596643733658,-0.739136,0.472062,0.241258,0
1596643733689,-0.819658,0.745737,0.445630,0
1596643733722,-0.794415,0.836329,0.352397,0
1596643733756,-0.699762,0.494456,0.158808,0
1596643733787,-0.803196,0.857952,0.362214,0
1596643733818,-0.753942,0.480333,0.239013,0
1596643733848,-0.807927,0.656213,0.358719,0
1596643733878,-0.844070,0.809465,0.467696,0
1596643733926,-0.854373,0.848455,0.495758,0
1596643733957,-0.863055,0.886310,0.515742,0
1596643733990,-0.700955,0.249466,0.155613,0
1596643734022,-0.710660,0.255532,0.155969,0
1596643734054,-0.717252,0.255753,0.157090,0
1596643734086,-0.720500,0.254873,0.157203,0
1596643734117,-0.727567,0.266916,0.159660,0
1596643734150,-0.736340,0.274306,0.164282,0
1596643734182,-0.738656,0.275100,0.163065,0
1596643734213,-0.760759,0.320625,0.175585,0
1596643734247,-0.773204,0.359260,0.181781,0
1596643734278,-0.764180,0.295867,0.172872,0
1596643734325,-0.785279,0.329525,0.185003,0
1596643734357,-0.773486,0.321233,0.174431,0
1596643734390,-0.792290,0.378986,0.184774,0
1596643734422,-0.786095,0.377138,0.177861,0
1596643734454,-0.814964,0.396622,0.200724,0
1596643734485,-0.781933,0.361592,0.175857,0
1596643734521,-0.828034,0.469996,0.213944,0
1596643734553,-0.815047,0.383211,0.199790,0
1596643734583,-0.787573,0.352419,0.178393,0
1596643734615,-0.797125,0.328663,0.186688,0
1596643734646,-0.792707,0.343825,0.183517,0
1596643734677,-0.791662,0.359750,0.183448,0
1596643734727,-0.791094,0.367141,0.184870,0
1596643734770,-0.782992,0.390851,0.177636,0
1596643734799,-0.785530,0.368947,0.182239,0
1596643734830,-0.785436,0.370231,0.185203,0
1596643734862,-0.774305,0.357236,0.178773,0
1596643734890,-0.773580,0.370805,0.178970,0
1596643735406,-0.697664,1.181701,0.462888,0
1596643735438,-0.686456,1.174469,0.511897,0
1596643735472,-0.731434,0.483292,0.140892,0
1596643735511,-0.729103,0.502667,0.148838,0
1596643735544,-0.713732,0.481149,0.142700,0
1596643735578,-0.809683,0.870154,0.360812,0
1596643735607,-0.802677,0.882432,0.355666,0
1596643735640,-0.784106,0.880130,0.312521,0
1596643735673,-0.787009,0.886070,0.333136,0
1596643735706,-0.446022,0.176222,-0.534624,0
1596643735737,-0.445722,0.175651,-0.533648,0
1596643735768,-0.445287,0.176874,-0.534295,0
1596643735799,-0.450788,0.150587,-0.530730,0
1596643735831,-0.450308,0.151243,-0.529501,0
1596643735865,-0.664160,0.491130,0.118134,0
1596643735913,-0.690508,0.583800,0.137687,0
1596643735944,-0.678328,0.537433,0.123248,0
1596643735976,-0.677135,0.522216,0.124317,0
1596643736008,-0.673769,0.521617,0.125220,0
1596643736040,-0.669016,0.534282,0.126322,0
1596643736072,-0.663086,0.546252,0.128830,0
1596643736103,-0.646835,0.532413,0.127564,0
1596643736134,-0.645677,0.497054,0.144307,0
1596643736166,-0.627712,0.572637,0.131731,0
1596643736198,-0.618202,0.554217,0.133013,0
1596643736230,-0.611944,0.571914,0.134678,0
1596643736265,-0.617217,0.536546,0.152416,0
1596643736311,-0.597546,0.516732,0.140063,0
1596643736343,-0.614503,0.512102,0.171480,0
1596643736376,-0.359361,1.283368,0.475449,0
1596643736407,-0.351415,1.302724,0.520557,0
1596643736440,-0.000045,0.504408,0.128234,0
1596643736472,0.000266,0.504538,0.128752,0
1596643736504,-0.000109,0.504233,0.128230,0
1596643736535,-0.412435,1.217584,0.777175,0
1596643736567,-0.414145,1.227370,0.784513,0
1596643736601,-0.413462,1.230992,0.786088,0
1596643736631,-0.413157,1.234111,0.787602,0
1596643736665,-0.000106,0.504305,0.128176,0
1596643736717,-0.331673,0.903193,0.570542,0
1596643736764,-0.336024,0.905003,0.576291,0
1596643736791,-0.335160,0.891740,0.574858,0
1596643736823,-0.300138,0.761040,0.537164,0
1596643736854,-0.313087,0.787959,0.549647,0
1596643736891,-0.328810,0.831323,0.565998,0
1596643736936,-0.363827,0.967657,0.622079,0
1596643736966,-0.375527,1.036042,0.654943,0
1596643736998,-0.341085,0.852631,0.583187,0
1596643737029,-0.714316,1.474667,0.245892,0
1596643737063,-0.308291,1.453845,0.868559,0
1596643737095,-0.709577,1.585675,0.224582,0
1596643737129,-0.709076,1.537668,0.241689,0
1596643737163,-0.674753,1.333593,0.494118,0
1596643737191,-0.695016,1.408199,0.344960,0
1596643737223,-0.692149,1.412967,0.335941,0
1596643737252,-0.691873,1.445470,0.303884,0
1596643737287,-0.633336,1.313341,0.652211,0
1596643737317,-0.684096,1.424228,0.331758,0
1596643737352,-0.696853,1.633761,0.238600,0
1596643737382,-0.677717,1.419202,0.343931,0
1596643737413,-0.282216,1.490629,0.937762,0
1596643737446,-0.662969,1.380719,0.458567,0
1596643737478,-0.293123,0.736279,0.535488,0
1596643737526,-0.695652,1.400341,0.320292,0
1596643737558,-0.301685,0.762281,0.538746,0
1596643737590,-0.300610,0.760433,0.537878,0
1596643737622,-0.352246,0.952848,0.604477,0
1596643737656,-0.302891,0.768121,0.538691,0
1596643737686,-0.363551,1.018012,0.635661,0
1596643737717,-0.655582,1.162061,0.206654,0
1596643737750,-0.653279,1.188494,0.205179,0
1596643737781,-0.703656,0.965371,0.313027,0
1596643737813,-0.697651,0.921781,0.291343,0
1596643737846,-0.639282,0.957026,0.210383,0
1596643737880,-0.645394,0.988672,0.208001,0
1596643737926,-0.668768,1.067649,0.227455,0
1596643737965,-0.710320,1.349042,0.413203,0
1596643737995,-0.652242,0.864292,0.205088,0
1596643738025,-0.642577,0.824082,0.206041,0
1596643738057,-0.646394,0.914115,0.205828,0
1596643738085,-0.647992,0.946626,0.206266,0
1596643738117,-0.694391,1.486179,0.441562,0
1596643738150,-0.634157,1.286688,0.280303,0
1596643738189,-0.628266,1.245744,0.318291,0
1596643738222,-0.643349,1.413495,0.210319,0
1596643738257,-0.613925,1.160260,0.426538,0
1596643738291,-0.678217,0.798429,0.225967,0
1596643738326,-0.695176,0.915057,0.256852,0
1596643738358,-0.673961,0.866978,0.226004,0
1596643738390,-0.694250,0.937658,0.257902,0
1596643738422,-0.688030,0.909807,0.244828,0
1596643738453,-0.700421,1.028669,0.280295,0
1596643738485,-0.668427,0.965371,0.225435,0
1596643738517,-0.675825,0.926630,0.231441,0
1596643738550,-0.644659,0.817494,0.218164,0
1596643738582,-0.762970,1.540133,0.786155,0
1596643738614,-0.681857,1.633633,0.489744,0
1596643738646,-0.659108,1.574316,0.354412,0
1596643738678,-0.684162,1.586852,0.505225,0
1596643738726,-0.674770,1.625608,0.506522,0
1596643738758,-0.608539,0.968555,0.286351,0
1596643738791,-0.642346,1.323266,0.222620,0
1596643738822,-0.626165,1.120329,0.209824,0
1596643738855,-0.641836,1.589258,0.347636,0
1596643738886,-0.658432,1.598529,0.474280,0
1596643738918,-0.665063,2.138318,0.206297,0
1596643738950,-0.375760,1.160376,0.711619,0
1596643738983,-0.725122,1.309756,0.583148,0
1596643739013,-0.695177,2.080602,0.221559,0
1596643739049,-0.739839,1.568331,0.911765,0
1596643739079,-0.671201,2.229859,0.194818,0
1596643739125,-0.725250,1.668103,0.962812,0
1596643739157,-0.631755,1.778114,0.532809,0
1596643739190,-0.394870,1.490861,0.972095,0
1596643739222,-0.400850,1.578794,1.058224,0
1596643739254,-0.612304,1.796379,0.399120,0
1596643739285,-0.598128,1.916567,0.269324,0
1596643739318,-0.400855,1.594836,1.074010,0
1596643739358,-0.637659,1.736624,0.597287,0
1596643739392,-0.406050,1.619099,1.100490,0
1596643739425,-0.406754,1.613551,1.095108,0
1596643739456,-0.407184,1.605838,1.087384,0
1596643739484,-0.305904,0.853263,0.531875,0
1596643739530,-0.263688,0.700823,0.501798,0
1596643739574,-0.410258,1.598609,1.081478,0
1596643739607,-0.331413,0.959784,0.581361,0
1596643739639,-0.243363,0.663009,0.490394,0
1596643739671,-0.234637,0.649326,0.484810,0
1596643739706,-0.411358,1.638338,1.121929,0
1596643739739,-0.243116,0.678312,0.476974,0
1596643739772,-0.803139,1.726803,1.394486,0
1596643739805,-0.233433,0.673294,0.461736,0
1596643739835,-0.215462,0.634113,0.458701,0
1596643739866,-0.680251,2.405944,0.207115,0
1596643739913,-0.469910,1.756519,1.449988,0
1596643739956,-0.676981,2.441859,0.209880,0
1596643739989,-0.458969,1.775174,1.478373,0
1596643740024,-0.459928,1.784882,1.460529,0
1596643740056,-0.448094,1.781351,1.506976,0
1596643740087,-0.454889,1.786112,1.490226,0
1596643740118,-0.676806,2.489810,0.204130,0
1596643740150,-0.681800,2.482649,0.197039,0
1596643740182,-0.683173,2.487047,0.193949,0
1596643740214,-0.471034,1.744187,1.441819,0
1596643740252,-0.467751,1.775523,1.487851,0
1596643740287,-0.661803,2.426999,0.170395,0
1596643740325,-0.675718,2.475877,0.173854,0
1596643740357,-0.490495,1.741619,1.383532,0
1596643740390,-0.679104,2.465539,0.171413,0
1596643740422,-0.684127,2.473474,0.173805,0
1596643740454,-0.625657,2.292512,0.169149,0
1596643740487,-0.529579,1.615377,1.098891,0
1596643740518,-0.512492,1.739762,1.338606,0
1596643740549,-0.400257,1.695451,1.178638,0
1596643740583,-0.631072,2.287490,0.171260,0
1596643740615,-0.668805,2.433292,0.172178,0
1596643740645,-0.679012,2.469513,0.183593,0
1596643740677,-0.670586,2.441716,0.178946,0
1596643740725,-0.511045,1.727166,1.363611,0
1596643740757,-0.660771,2.412734,0.175422,0
1596643740790,-0.667784,2.455163,0.185735,0
1596643740821,-0.656694,2.426632,0.180105,0
1596643740854,-0.653799,2.489955,0.194194,0
1596643740887,-0.663224,2.492332,0.197373,0
1596643740920,-0.645846,2.436746,0.185942,0
1596643740950,-0.644743,2.461568,0.189560,0
1596643740983,-0.644466,2.486273,0.192976,0
1596643741015,-0.633823,2.452559,0.183623,0
1596643741047,-0.779533,1.792059,1.533025,0
1596643741078,-0.676682,1.934386,0.606766,0
1596643741125,-0.578699,2.336210,0.173052,0
1596643741158,-0.615994,2.510255,0.177622,0
1596643741189,-0.614349,2.490420,0.170425,0
1596643741221,-0.565821,2.370893,0.168985,0
1596643741253,-0.766981,1.843274,1.612436,0
1596643741288,-0.763622,1.820860,1.591737,0
1596643741320,-0.369196,1.753922,1.238630,0
1596643741350,-0.759186,1.826545,1.609319,0
1596643741383,-0.553636,2.401242,0.148432,0
1596643741413,-0.552745,2.385605,0.142642,0
1596643741445,-0.555560,2.408559,0.140856,0
1596643741478,-0.584108,2.546535,0.148472,0
1596643741525,-0.540569,2.424655,0.147321,0
1596643741558,-0.556801,2.357035,0.128440,0
1596643741589,-0.639722,2.314563,0.197300,0
1596643741623,-0.532891,2.407967,0.148188,0
1596643741653,-0.542311,2.362110,0.139522,0
1596643741687,-0.534707,2.332524,0.145451,0
1596643741718,-0.522830,2.404901,0.150757,0
1596643741750,-0.546912,2.541484,0.152922,0
1596643741782,-0.537086,1.981678,0.699535,0
1596643741818,-0.545082,2.384677,0.135191,0
1596643741853,-0.547691,2.583714,0.160249,0
1596643741888,-0.515697,2.470737,0.160036,0
1596643741926,-0.516668,2.450695,0.159807,0
1596643741959,-0.480764,2.255717,0.236024,0
1596643741990,-0.516073,2.410246,0.161059,0
1596643742022,-0.539250,2.479756,0.159353,0
1596643742054,-0.540159,2.434066,0.158254,0
1596643742087,-0.549126,2.340870,0.151785,0
1596643742121,-0.516255,2.436272,0.176080,0
1596643742151,-0.540669,2.520451,0.179308,0
1596643742181,-0.543365,2.547862,0.185474,0
1596643742214,-0.558447,2.514293,0.187528,0
1596643742247,-0.548017,2.445572,0.179331,0
1596643742278,-0.523266,2.466497,0.191277,0
1596643742326,-0.528578,2.481477,0.192403,0
1596643742362,-0.536858,2.527503,0.202171,0
1596643742394,-0.527699,2.494516,0.200265,0
1596643742426,-0.520802,2.491453,0.203693,0
1596643742459,-0.523410,2.543185,0.215148,0
1596643742492,-0.773477,1.870989,1.651557,0
1596643742524,-0.769116,1.864470,1.645884,0
1596643742555,-0.766098,1.860773,1.638364,0
1596643742586,-0.728562,1.862395,1.520591,0
1596643742618,-0.722944,1.875613,1.520919,0
1596643742649,-0.718955,1.869638,1.517103,0
1596643742679,-0.719762,1.882154,1.549301,0
1596643742726,-0.712497,1.885943,1.543438,0
1596643742758,-0.746933,1.892800,1.696139,0
1596643742790,-0.743100,1.888746,1.697779,0
1596643742822,-0.705996,1.891915,1.589698,0
1596643742854,-0.733587,1.903267,1.716809,0
1596643742886,-0.729344,1.910070,1.725925,0
1596643742916,-0.726944,1.915773,1.744195,0
1596643742949,-0.360087,2.600155,0.249356,0
1596643742981,-0.346293,2.609923,0.252446,0
1596643743013,-0.332772,2.598141,0.250375,0
1596643743046,-0.704215,1.921094,1.759063,0
1596643743077,-0.306479,2.599522,0.246684,0
1596643743125,-0.297859,2.609845,0.248497,0
1596643743161,-0.274751,2.562171,0.231065,0
1596643743200,-0.266816,2.577636,0.231985,0
1596643743229,-0.267274,2.630221,0.245903,0
1596643743258,-0.260259,2.634422,0.245959,0
1596643743288,-0.237508,2.583045,0.226220,0
1596643743319,-0.232982,2.608444,0.232535,0
1596643743350,-0.229755,2.632802,0.239849,0
1596643743382,-0.223881,2.639687,0.242213,0
1596643743413,-0.210760,2.639641,0.238025,0
1596643743446,-0.207763,2.620069,0.237318,0
1596643743478,-0.193050,2.636724,0.240391,0
1596643743526,-0.183895,2.653039,0.246999,0
1596643743558,-0.182455,2.660694,0.251731,0
1596643743590,-0.396526,1.817551,1.181288,0
1596643743623,-0.600619,1.952605,1.811905,0
1596643743653,-0.575134,1.775448,1.222897,0
1596643743686,-0.654757,1.784773,1.485346,0
1596643743718,-0.585104,1.948797,1.748951,0
1596643743751,-0.188462,2.668656,0.242926,0
1596643743781,-0.188780,2.665992,0.239281,0
1596643743815,-0.192902,2.663046,0.235332,0
1596643743845,-0.192097,2.659413,0.234320,0
1596643743878,-0.198340,2.660975,0.237994,0
1596643743926,-0.202745,2.659606,0.239177,0
1596643743958,-0.207897,2.659513,0.241981,0
1596643743990,-0.210348,2.656102,0.244675,0
1596643744025,-0.215405,2.653903,0.251346,0
1596643744053,-0.224016,2.643086,0.251490,0
1596643744086,-0.230200,2.645269,0.255361,0
1596643744118,-0.237142,2.644084,0.258386,0
1596643744150,-0.238852,2.639078,0.262195,0
1596643744182,-0.241795,2.628413,0.263765,0
1596643744214,-0.230442,2.572164,0.255293,0
1596643744245,-0.248659,2.599637,0.256443,0
1596643744278,-0.260347,2.608110,0.258561,0
1596643744326,-0.263888,2.603067,0.251724,0
1596643744356,-0.270745,2.602247,0.251855,0
1596643744391,-0.276234,2.561260,0.238255,0
1596643744422,-0.281034,2.564383,0.238308,0
1596643744453,-0.285495,2.553831,0.239580,0
1596643744486,-0.288358,2.554255,0.242336,0
1596643744518,-0.311103,2.528517,0.256273,0
1596643744549,-0.307176,2.574186,0.262965,0
1596643744581,-0.296660,2.539569,0.247955,0
1596643744614,-0.298787,2.565690,0.253557,0
1596643744646,-0.303831,2.501333,0.248219,0
1596643744679,-0.308630,2.582045,0.267237,0
1596643744726,-0.318925,2.574271,0.273023,0
1596643744757,-0.313551,2.525202,0.253502,0
1596643744790,-0.315752,2.541168,0.258758,0
1596643744822,-0.322946,2.554181,0.264594,0
1596643744854,-0.333551,2.577528,0.276313,0
1596643744886,-0.343602,2.559672,0.273334,0
1596643744921,-0.343781,2.563878,0.272141,0
1596643744958,-0.351629,2.574068,0.279766,0
1596643744996,-0.353386,2.544010,0.264808,0
1596643745028,-0.362519,2.563495,0.276789,0
1596643745062,-0.369501,2.563482,0.279063,0
1596643745091,-0.373523,2.548364,0.269915,0
1596643745125,-0.380903,2.553417,0.275593,0
1596643745158,-0.386958,2.556833,0.278790,0
1596643745190,-0.391658,2.540574,0.270270,0
1596643745222,-0.397250,2.557184,0.280848,0
1596643745254,-0.403185,2.545165,0.273071,0
1596643745286,-0.408011,2.548339,0.275763,0
1596643745316,-0.413429,2.546781,0.274777,0
1596643745350,-0.418970,2.541337,0.270376,0
1596643745381,-0.423614,2.542223,0.268829,0
1596643745414,-0.428257,2.537038,0.264803,0
1596643745446,-0.433087,2.531134,0.257836,0
1596643745478,-0.050962,1.923217,1.615442,0
1596643745525,-0.441276,2.523678,0.248564,0
1596643745566,-0.443933,2.522864,0.244294,0
1596643745599,-0.060843,1.918401,1.618522,0
1596643745632,-0.063263,1.915910,1.617538,0
1596643745662,-0.449110,2.517177,0.228193,0
1596643745694,-0.453625,2.498262,0.219851,0
1596643745724,-0.451476,2.517002,0.224673,0
1596643745754,-0.452045,2.517097,0.221572,0
1596643745786,-0.453437,2.518837,0.220622,0
1596643745825,-0.069221,1.916377,1.625220,0
1596643745864,-0.071319,1.913619,1.622857,0
1596643745900,-0.453299,2.521280,0.213551,0
1596643745932,-0.452924,2.520596,0.206631,0
1596643745962,-0.452959,2.523986,0.208612,0
1596643745994,-0.070973,1.917450,1.629760,0
1596643746027,-0.452602,2.532602,0.208439,0
1596643746058,-0.073027,1.916873,1.631416,0
1596643746087,-0.453249,2.531325,0.198327,0
1596643746117,-0.460947,2.505843,0.191752,0
1596643746149,-0.455212,2.528820,0.191196,0
1596643746181,-0.455693,2.532882,0.193198,0
1596643746213,-0.456045,2.532464,0.188420,0
1596643746245,-0.456193,2.532558,0.184361,0
1596643746278,-0.458042,2.526288,0.176375,0
1596643746325,-0.457289,2.529595,0.176617,0
1596643746358,-0.458059,2.528331,0.175459,0
1596643746390,-0.084301,1.909836,1.634176,0
1596643746422,-0.504875,2.342612,0.200164,0
1596643746454,-0.457772,2.520742,0.160690,0
1596643746485,-0.457135,2.518508,0.158850,0
1596643746516,-0.455398,2.510390,0.150702,0
1596643746550,-0.087970,1.900979,1.620315,0
1596643746582,-0.450651,2.506398,0.140809,0
1596643746614,-0.447113,2.508805,0.139625,0
1596643746646,-0.444596,2.498692,0.128817,0
1596643746679,-0.440337,2.500621,0.124439,0
1596643746730,-0.087780,1.891606,1.600336,0
1596643746761,-0.432968,2.499986,0.118649,0
1596643746790,-0.430791,2.492433,0.112177,0
1596643746822,-0.084256,1.888746,1.589985,0
1596643746857,-0.421432,2.499602,0.110673,0
1596643746888,-0.415546,2.505810,0.112266,0
1596643746923,-0.411549,2.508099,0.109643,0
1596643746958,-0.404948,2.512616,0.109967,0
1596643746992,-0.399991,2.513571,0.104934,0
1596643747025,-0.394198,2.524270,0.108045,0
1596643747058,-0.387231,2.527960,0.105355,0
1596643747091,-0.380834,2.533427,0.102913,0
1596643747126,-0.373612,2.540812,0.101799,0
1596643747157,-0.366006,2.547896,0.098680,0
1596643747190,-0.356934,2.556515,0.095321,0
1596643747222,-0.347932,2.562867,0.092812,0
1596643747253,-0.339222,2.569782,0.091399,0
1596643747284,-0.330105,2.580835,0.092432,0
1596643747317,-0.320147,2.587780,0.091479,0
1596643747350,-0.311707,2.594027,0.092046,0
1596643747381,-0.301034,2.601025,0.090137,0
1596643747414,-0.292252,2.603528,0.090018,0
1596643747446,-0.282760,2.610731,0.088849,0
1596643747477,-0.272957,2.616186,0.087151,0
1596643747525,-0.263194,2.620231,0.086181,0
1596643747557,-0.254299,2.623243,0.085731,0
1596643747589,-0.245610,2.625167,0.083991,0
1596643747623,-0.238215,2.629126,0.085341,0
1596643747654,-0.229432,2.631513,0.083958,0
1596643747685,-0.221963,2.629811,0.081057,0
1596643747718,-0.216328,2.630999,0.080672,0
1596643747749,-0.210330,2.633390,0.082007,0
1596643747781,-0.205190,2.636299,0.079235,0
1596643747813,-0.200442,2.636548,0.077898,0
1596643747845,-0.195619,2.637693,0.078977,0
1596643747877,0.019217,1.908779,1.516768,0
1596643747925,0.021615,1.908744,1.514727,0
1596643747957,0.022517,1.906882,1.510762,0
1596643747990,0.024913,1.907546,1.509974,0
1596643748022,0.025351,1.906174,1.507936,0
1596643748054,0.026387,1.904881,1.504438,0
1596643748087,0.027677,1.904592,1.502922,0
1596643748120,0.029602,1.905775,1.503211,0
1596643748151,0.031310,1.907348,1.504809,0
1596643748185,0.031485,1.904803,1.500085,0
1596643748222,0.032203,1.902699,1.495712,0
1596643748254,0.032282,1.902855,1.496378,0
1596643748287,0.033322,1.906196,1.501053,0
1596643748326,0.032653,1.903975,1.497775,0
1596643748357,0.032783,1.904498,1.498338,0
1596643748390,0.033121,1.904388,1.498122,0
1596643748423,0.032447,1.902934,1.495927,0
1596643748454,0.036127,1.912204,1.508717,0
1596643748485,0.036321,1.912044,1.508724,0
1596643748520,0.033283,1.902333,1.494266,0
1596643748551,0.032046,1.899264,1.490202,0
1596643748581,0.035175,1.909110,1.504604,0
1596643748613,0.034851,1.907106,1.501435,0
1596643748645,0.036112,1.908192,1.502324,0
1596643748677,0.033490,1.897416,1.485971,0
1596643748726,0.035929,1.906139,1.498971,0
